,date,country,couprisk,year,banking_crisis
459,2000-10-01,Kenya,0.000974783,2000,no_crisis
460,2000-11-01,Kenya,0.000947893,2000,no_crisis
461,2000-12-01,Kenya,0.000829295,2000,no_crisis
462,2000-02-01,Tunisia,0.002339381,2000,no_crisis
463,2000-10-01,Tunisia,0.00224947,2000,no_crisis
464,2000-01-01,Tunisia,0.000481521,2000,no_crisis
465,2000-03-01,Tunisia,0.000509793,2000,no_crisis
466,2000-04-01,Tunisia,0.000489805,2000,no_crisis
467,2000-05-01,Tunisia,0.000527653,2000,no_crisis
468,2000-06-01,Tunisia,0.000526793,2000,no_crisis
469,2000-08-01,Tunisia,0.000545993,2000,no_crisis
470,2000-09-01,Tunisia,0.000550516,2000,no_crisis
471,2000-11-01,Tunisia,0.000561938,2000,no_crisis
472,2000-12-01,Tunisia,0.000566289,2000,no_crisis
473,2000-07-01,Tunisia,0.000581564,2000,no_crisis
474,2000-04-01,Morocco,0.0031672640000000004,2000,no_crisis
475,2000-05-01,Morocco,0.003391758,2000,no_crisis
476,2000-01-01,Morocco,0.0010762810000000001,2000,no_crisis
477,2000-02-01,Morocco,0.001048906,2000,no_crisis
478,2000-03-01,Morocco,0.001034932,2000,no_crisis
479,2000-06-01,Morocco,0.001030614,2000,no_crisis
480,2000-07-01,Morocco,0.001210438,2000,no_crisis
481,2000-08-01,Morocco,0.00103531,2000,no_crisis
482,2000-09-01,Morocco,0.0010359289999999999,2000,no_crisis
483,2000-10-01,Morocco,0.001038648,2000,no_crisis
484,2000-11-01,Morocco,0.0010395930000000001,2000,no_crisis
485,2000-12-01,Morocco,0.001036163,2000,no_crisis
486,2000-04-01,South Africa,0.004511723,2000,no_crisis
487,2000-10-01,South Africa,0.004503428,2000,no_crisis
488,2000-11-01,South Africa,0.0016057329999999998,2000,no_crisis
489,2000-12-01,South Africa,0.0045345129999999996,2000,no_crisis
490,2000-01-01,South Africa,0.001377599,2000,no_crisis
491,2000-02-01,South Africa,0.0013705079999999999,2000,no_crisis
492,2000-03-01,South Africa,0.00136624,2000,no_crisis
493,2000-05-01,South Africa,0.0013935360000000001,2000,no_crisis
494,2000-06-01,South Africa,0.001399523,2000,no_crisis
495,2000-07-01,South Africa,0.0014179079999999998,2000,no_crisis
496,2000-08-01,South Africa,0.001437405,2000,no_crisis
497,2000-09-01,South Africa,0.001454714,2000,no_crisis
498,2000-06-01,Egypt,0.002272438,2000,no_crisis
499,2000-01-01,Egypt,0.000549376,2000,no_crisis
500,2000-02-01,Egypt,0.000532846,2000,no_crisis
501,2000-03-01,Egypt,0.000534773,2000,no_crisis
502,2000-04-01,Egypt,0.000493677,2000,no_crisis
503,2000-05-01,Egypt,0.000562745,2000,no_crisis
504,2000-07-01,Egypt,0.000700489,2000,no_crisis
505,2000-08-01,Egypt,0.000586402,2000,no_crisis
506,2000-09-01,Egypt,0.000593691,2000,no_crisis
507,2000-10-01,Egypt,0.00059824,2000,no_crisis
508,2000-11-01,Egypt,0.000602976,2000,no_crisis
509,2000-12-01,Egypt,0.000606137,2000,no_crisis
510,2000-12-01,Mauritius,0.00305522,2000,no_crisis
511,2000-01-01,Mauritius,0.000839047,2000,no_crisis
512,2000-02-01,Mauritius,0.000867644,2000,no_crisis
513,2000-03-01,Mauritius,0.000837302,2000,no_crisis
514,2000-04-01,Mauritius,0.0008132189999999999,2000,no_crisis
515,2000-05-01,Mauritius,0.000806353,2000,no_crisis
516,2000-06-01,Mauritius,0.000956455,2000,no_crisis
517,2000-07-01,Mauritius,0.000944508,2000,no_crisis
518,2000-08-01,Mauritius,0.001072355,2000,no_crisis
519,2000-09-01,Mauritius,0.000842548,2000,no_crisis
520,2000-09-01,Mauritius,0.000886847,2000,no_crisis
521,2000-10-01,Mauritius,0.000906325,2000,no_crisis
522,2000-11-01,Mauritius,0.0008963910000000001,2000,no_crisis
523,2001-01-01,Algeria,0.002048667,2001,no_crisis
524,2001-02-01,Algeria,0.0019962120000000002,2001,no_crisis
525,2001-03-01,Algeria,0.004736656,2001,no_crisis
526,2001-04-01,Algeria,0.00536631,2001,no_crisis
527,2001-05-01,Algeria,0.002007436,2001,no_crisis
528,2001-06-01,Algeria,0.001994567,2001,no_crisis
529,2001-07-01,Algeria,0.002013661,2001,no_crisis
530,2001-08-01,Algeria,0.002018019,2001,no_crisis
531,2001-09-01,Algeria,0.002021173,2001,no_crisis
532,2001-10-01,Algeria,0.005374223000000001,2001,no_crisis
533,2001-11-01,Algeria,0.002022228,2001,no_crisis
534,2001-12-01,Algeria,0.005326469,2001,no_crisis
535,2001-01-01,Tunisia,0.002081259,2001,no_crisis
536,2001-10-01,Tunisia,0.002089316,2001,no_crisis
537,2001-02-01,Tunisia,0.000494713,2001,no_crisis
538,2001-03-01,Tunisia,0.00045156199999999997,2001,no_crisis
539,2001-04-01,Tunisia,0.000499715,2001,no_crisis
540,2001-05-01,Tunisia,0.000501914,2001,no_crisis
541,2001-06-01,Tunisia,0.000502919,2001,no_crisis
542,2001-07-01,Tunisia,0.000505916,2001,no_crisis
543,2001-08-01,Tunisia,0.000507782,2001,no_crisis
544,2001-09-01,Tunisia,0.00050936,2001,no_crisis
545,2001-11-01,Tunisia,0.000512634,2001,no_crisis
546,2001-12-01,Tunisia,0.000514837,2001,no_crisis
547,2001-01-01,Zambia,0.005264375,2001,no_crisis
548,2001-04-01,Zambia,0.004345715,2001,no_crisis
549,2001-05-01,Zambia,0.004591023,2001,no_crisis
550,2001-06-01,Zambia,0.001667625,2001,no_crisis
551,2001-07-01,Zambia,0.001790079,2001,no_crisis
552,2001-08-01,Zambia,0.001826845,2001,no_crisis
553,2001-09-01,Zambia,0.001979062,2001,no_crisis
554,2001-10-01,Zambia,0.005369334,2001,no_crisis
555,2001-11-01,Zambia,0.002602731,2001,no_crisis
556,2001-12-01,Zambia,0.002514395,2001,no_crisis
557,2001-02-01,Zambia,0.0014280039999999999,2001,no_crisis
558,2001-03-01,Zambia,0.0015064479999999999,2001,no_crisis
559,2001-01-01,Nigeria,0.00794848,2001,no_crisis
560,2001-02-01,Nigeria,0.00243364,2001,no_crisis
561,2001-03-01,Nigeria,0.002532386,2001,no_crisis
562,2001-04-01,Nigeria,0.002434064,2001,no_crisis
563,2001-05-01,Nigeria,0.002212619,2001,no_crisis
564,2001-06-01,Nigeria,0.002161067,2001,no_crisis
565,2001-07-01,Nigeria,0.002229005,2001,no_crisis
566,2001-08-01,Nigeria,0.00221686,2001,no_crisis
567,2001-09-01,Nigeria,0.002187315,2001,no_crisis
568,2001-10-01,Nigeria,0.0021159860000000003,2001,no_crisis
569,2001-11-01,Nigeria,0.005768641999999999,2001,no_crisis
570,2001-12-01,Nigeria,0.002226325,2001,no_crisis
571,2001-01-01,Ivory Coast,0.017464187,2001,no_crisis
572,2001-02-01,Ivory Coast,0.022870077000000003,2001,no_crisis
573,2001-03-01,Ivory Coast,0.022055885,2001,no_crisis
574,2001-04-01,Ivory Coast,0.021753382,2001,no_crisis
575,2001-05-01,Ivory Coast,0.004997612,2001,no_crisis
576,2001-06-01,Ivory Coast,0.0051355770000000005,2001,no_crisis
577,2001-07-01,Ivory Coast,0.014560139,2001,no_crisis
578,2001-08-01,Ivory Coast,0.00540285,2001,no_crisis
579,2001-09-01,Ivory Coast,0.013973122,2001,no_crisis
580,2001-10-01,Ivory Coast,0.004793626,2001,no_crisis
581,2001-11-01,Ivory Coast,0.011405122,2001,no_crisis
582,2001-12-01,Ivory Coast,0.004966637,2001,no_crisis
583,2001-01-01,South Africa,0.004430531,2001,no_crisis
584,2001-03-01,South Africa,0.0016114520000000002,2001,no_crisis
585,2001-10-01,South Africa,0.0041911909999999995,2001,no_crisis
586,2001-02-01,South Africa,0.001466644,2001,no_crisis
587,2001-04-01,South Africa,0.001524311,2001,no_crisis
588,2001-05-01,South Africa,0.00145516,2001,no_crisis
589,2001-06-01,South Africa,0.0014573989999999998,2001,no_crisis
590,2001-07-01,South Africa,0.001513953,2001,no_crisis
591,2001-08-01,South Africa,0.0015034220000000001,2001,no_crisis
592,2001-09-01,South Africa,0.001507157,2001,no_crisis
593,2001-11-01,South Africa,0.00141204,2001,no_crisis
594,2001-12-01,South Africa,0.001429288,2001,no_crisis
595,2001-01-01,Angola,0.005045624,2001,no_crisis
596,2001-02-01,Angola,0.001721922,2001,no_crisis
597,2001-03-01,Angola,0.0018404,2001,no_crisis
598,2001-04-01,Angola,0.001768939,2001,no_crisis
599,2001-05-01,Angola,0.001722139,2001,no_crisis
600,2001-06-01,Angola,0.0017227479999999999,2001,no_crisis
601,2001-07-01,Angola,0.001816844,2001,no_crisis
602,2001-08-01,Angola,0.004821765,2001,no_crisis
603,2001-09-01,Angola,0.0018250470000000002,2001,no_crisis
604,2001-10-01,Angola,0.004688426,2001,no_crisis
605,2001-11-01,Angola,0.0017500039999999999,2001,no_crisis
606,2001-12-01,Angola,0.0048046140000000005,2001,no_crisis
607,2001-02-01,Zimbabwe,0.003796064,2001,crisis
608,2001-11-01,Zimbabwe,0.0015498760000000002,2001,crisis
609,2001-12-01,Zimbabwe,0.001665165,2001,crisis
610,2001-01-01,Zimbabwe,0.0013217679999999999,2001,crisis
611,2001-03-01,Zimbabwe,0.001291174,2001,crisis
612,2001-04-01,Zimbabwe,0.001243348,2001,crisis
613,2001-05-01,Zimbabwe,0.001211926,2001,crisis
614,2001-06-01,Zimbabwe,0.0012111980000000001,2001,crisis
615,2001-07-01,Zimbabwe,0.0012686989999999999,2001,crisis
616,2001-08-01,Zimbabwe,0.00124399,2001,crisis
617,2001-09-01,Zimbabwe,0.001505906,2001,crisis
618,2001-10-01,Zimbabwe,0.001436877,2001,crisis
619,2001-05-01,Kenya,0.003029768,2001,no_crisis
620,2001-08-01,Kenya,0.0028792559999999997,2001,no_crisis
621,2001-01-01,Kenya,0.0008459539999999999,2001,no_crisis
622,2001-02-01,Kenya,0.000767917,2001,no_crisis
623,2001-03-01,Kenya,0.000828929,2001,no_crisis
624,2001-04-01,Kenya,0.00079795,2001,no_crisis
625,2001-06-01,Kenya,0.000778842,2001,no_crisis
626,2001-07-01,Kenya,0.000830492,2001,no_crisis
627,2001-09-01,Kenya,0.0008355439999999999,2001,no_crisis
628,2001-10-01,Kenya,0.0007633189999999999,2001,no_crisis
629,2001-11-01,Kenya,0.000799652,2001,no_crisis
630,2001-12-01,Kenya,0.000813731,2001,no_crisis
631,2001-09-01,Mauritius,0.0027202059999999998,2001,no_crisis
632,2001-10-01,Mauritius,0.002909553,2001,no_crisis
633,2001-01-01,Mauritius,0.000881223,2001,no_crisis
634,2001-02-01,Mauritius,0.0008828180000000001,2001,no_crisis
635,2001-03-01,Mauritius,0.0009653289999999999,2001,no_crisis
636,2001-04-01,Mauritius,0.000658972,2001,no_crisis
637,2001-05-01,Mauritius,0.000671523,2001,no_crisis
638,2001-06-01,Mauritius,0.0006847530000000001,2001,no_crisis
639,2001-07-01,Mauritius,0.000723769,2001,no_crisis
640,2001-08-01,Mauritius,0.0007138339999999999,2001,no_crisis
641,2001-11-01,Mauritius,0.000758219,2001,no_crisis
642,2001-12-01,Mauritius,0.0007630839999999999,2001,no_crisis
643,2002-01-01,Zimbabwe,0.001891261,2002,crisis
644,2002-02-01,Zimbabwe,0.0023996679999999998,2002,crisis
645,2002-03-01,Zimbabwe,0.006886146,2002,crisis
646,2002-04-01,Zimbabwe,0.000898008,2002,crisis
647,2002-05-01,Zimbabwe,0.00092597,2002,crisis
648,2002-06-01,Zimbabwe,0.0009378539999999999,2002,crisis
649,2002-07-01,Zimbabwe,0.00097338,2002,crisis
650,2002-08-01,Zimbabwe,0.001024157,2002,crisis
651,2002-09-01,Zimbabwe,0.001057463,2002,crisis
652,2002-10-01,Zimbabwe,0.001089839,2002,crisis
653,2002-11-01,Zimbabwe,0.0011031910000000001,2002,crisis
654,2002-12-01,Zimbabwe,0.0011555769999999999,2002,crisis
655,2002-01-01,Kenya,0.002846993,2002,no_crisis
656,2002-06-01,Kenya,0.003084478,2002,no_crisis
657,2002-07-01,Kenya,0.003194254,2002,no_crisis
658,2002-11-01,Kenya,0.00439462,2002,no_crisis
659,2002-12-01,Kenya,0.003906889,2002,no_crisis
660,2002-12-01,Kenya,0.00580762,2002,no_crisis
661,2002-02-01,Kenya,0.000841744,2002,no_crisis
662,2002-03-01,Kenya,0.000825424,2002,no_crisis
663,2002-04-01,Kenya,0.000833414,2002,no_crisis
664,2002-05-01,Kenya,0.000815689,2002,no_crisis
665,2002-08-01,Kenya,0.001044054,2002,no_crisis
666,2002-09-01,Kenya,0.001137527,2002,no_crisis
667,2002-10-01,Kenya,0.0012694730000000001,2002,no_crisis
668,2002-01-01,Angola,0.0034551,2002,no_crisis
669,2002-02-01,Angola,0.003611115,2002,no_crisis
670,2002-03-01,Angola,0.001114019,2002,no_crisis
671,2002-04-01,Angola,0.001117095,2002,no_crisis
672,2002-05-01,Angola,0.001094313,2002,no_crisis
673,2002-06-01,Angola,0.001066527,2002,no_crisis
674,2002-07-01,Angola,0.001080103,2002,no_crisis
675,2002-08-01,Angola,0.001118221,2002,no_crisis
676,2002-09-01,Angola,0.00113775,2002,no_crisis
677,2002-10-01,Angola,0.001152311,2002,no_crisis
678,2002-11-01,Angola,0.001156982,2002,no_crisis
679,2002-12-01,Angola,0.0012109689999999999,2002,no_crisis
680,2002-01-01,Zambia,0.004167708,2002,no_crisis
681,2002-01-01,Zambia,0.004230732,2002,no_crisis
682,2002-03-01,Zambia,0.0015668020000000002,2002,no_crisis
683,2002-04-01,Zambia,0.001614674,2002,no_crisis
684,2002-05-01,Zambia,0.001617942,2002,no_crisis
685,2002-06-01,Zambia,0.00161249,2002,no_crisis
686,2002-02-01,Zambia,0.001530074,2002,no_crisis
687,2002-07-01,Zambia,0.001121059,2002,no_crisis
688,2002-08-01,Zambia,0.00116633,2002,no_crisis
689,2002-09-01,Zambia,0.00119397,2002,no_crisis
690,2002-10-01,Zambia,0.00122303,2002,no_crisis
691,2002-11-01,Zambia,0.00123198,2002,no_crisis
692,2002-12-01,Zambia,0.0012878380000000001,2002,no_crisis
693,2002-01-01,Algeria,0.004591675,2002,no_crisis
694,2002-02-01,Algeria,0.004608344,2002,no_crisis
695,2002-03-01,Algeria,0.001698736,2002,no_crisis
696,2002-04-01,Algeria,0.001438192,2002,no_crisis
697,2002-05-01,Algeria,0.0014411460000000001,2002,no_crisis
698,2002-06-01,Algeria,0.0014423770000000001,2002,no_crisis
699,2002-07-01,Algeria,0.00144448,2002,no_crisis
700,2002-08-01,Algeria,0.0014493029999999999,2002,no_crisis
701,2002-09-01,Algeria,0.0014491729999999998,2002,no_crisis
702,2002-10-01,Algeria,0.0014600210000000001,2002,no_crisis
703,2002-11-01,Algeria,0.001452054,2002,no_crisis
704,2002-12-01,Algeria,0.001464754,2002,no_crisis
705,2002-01-01,Nigeria,0.00486272,2002,no_crisis
706,2002-02-01,Nigeria,0.0017023020000000002,2002,no_crisis
707,2002-03-01,Nigeria,0.0017116070000000002,2002,no_crisis
708,2002-04-01,Nigeria,0.001717397,2002,no_crisis
709,2002-05-01,Nigeria,0.0016313270000000001,2002,no_crisis
710,2002-06-01,Nigeria,0.00172613,2002,no_crisis
711,2002-07-01,Nigeria,0.004981568,2002,no_crisis
712,2002-08-01,Nigeria,0.001763395,2002,no_crisis
713,2002-09-01,Nigeria,0.0049100490000000005,2002,no_crisis
714,2002-10-01,Nigeria,0.00177781,2002,no_crisis
715,2002-11-01,Nigeria,0.0017888270000000002,2002,no_crisis
716,2002-12-01,Nigeria,0.005178507,2002,no_crisis
717,2002-01-01,Ivory Coast,0.013925969,2002,no_crisis
718,2002-02-01,Ivory Coast,0.01472592,2002,no_crisis
719,2002-03-01,Ivory Coast,0.012474005,2002,no_crisis
720,2002-04-01,Ivory Coast,0.012287184,2002,no_crisis
721,2002-05-01,Ivory Coast,0.01327202,2002,no_crisis
722,2002-06-01,Ivory Coast,0.013124436000000001,2002,no_crisis
723,2002-07-01,Ivory Coast,0.01354458,2002,no_crisis
724,2002-08-01,Ivory Coast,0.017642526000000002,2002,no_crisis
725,2002-09-01,Ivory Coast,0.010420366,2002,no_crisis
726,2002-10-01,Ivory Coast,0.018635327,2002,no_crisis
727,2002-11-01,Ivory Coast,0.01781212,2002,no_crisis
728,2002-12-01,Ivory Coast,0.018467775,2002,no_crisis
729,2002-02-01,Tunisia,0.0019302020000000002,2002,no_crisis
730,2002-03-01,Tunisia,0.001969598,2002,no_crisis
731,2002-05-01,Tunisia,0.002514297,2002,no_crisis
732,2002-11-01,Tunisia,0.002358351,2002,no_crisis
733,2002-01-01,Tunisia,0.000437649,2002,no_crisis
734,2002-04-01,Tunisia,0.000439449,2002,no_crisis
735,2002-09-01,Tunisia,0.000567895,2002,no_crisis
736,2002-10-01,Tunisia,0.000568004,2002,no_crisis
737,2002-12-01,Tunisia,0.000567863,2002,no_crisis
738,2002-06-01,Tunisia,0.000576152,2002,no_crisis
739,2002-07-01,Tunisia,0.000572989,2002,no_crisis
740,2002-08-01,Tunisia,0.000570979,2002,no_crisis
741,2002-03-01,Mauritius,0.002644169,2002,no_crisis
742,2002-01-01,Mauritius,0.00079632,2002,no_crisis
743,2002-02-01,Mauritius,0.0007493339999999999,2002,no_crisis
744,2002-04-01,Mauritius,0.000716735,2002,no_crisis
745,2002-05-01,Mauritius,0.0007134810000000001,2002,no_crisis
746,2002-06-01,Mauritius,0.0006687660000000001,2002,no_crisis
747,2002-07-01,Mauritius,0.0006693239999999999,2002,no_crisis
748,2002-08-01,Mauritius,0.00070674,2002,no_crisis
749,2002-09-01,Mauritius,0.0007237810000000001,2002,no_crisis
750,2002-10-01,Mauritius,0.0007198139999999999,2002,no_crisis
751,2002-11-01,Mauritius,0.000710966,2002,no_crisis
752,2002-12-01,Mauritius,0.000723425,2002,no_crisis
753,2002-12-01,South Africa,0.001549904,2002,no_crisis
754,2002-01-01,South Africa,0.001112299,2002,no_crisis
755,2002-02-01,South Africa,0.001218933,2002,no_crisis
756,2002-03-01,South Africa,0.001234204,2002,no_crisis
757,2002-04-01,South Africa,0.001279594,2002,no_crisis
758,2002-05-01,South Africa,0.001218379,2002,no_crisis
759,2002-06-01,South Africa,0.001238969,2002,no_crisis
760,2002-07-01,South Africa,0.001265293,2002,no_crisis
761,2002-08-01,South Africa,0.001263293,2002,no_crisis
762,2002-09-01,South Africa,0.001281666,2002,no_crisis
763,2002-10-01,South Africa,0.001359406,2002,no_crisis
764,2002-11-01,South Africa,0.00147242,2002,no_crisis
765,2003-01-01,Ivory Coast,0.011660305,2003,no_crisis
766,2003-02-01,Ivory Coast,0.01319795,2003,no_crisis
767,2003-03-01,Ivory Coast,0.01426061,2003,no_crisis
768,2003-04-01,Ivory Coast,0.013358008999999999,2003,no_crisis
769,2003-05-01,Ivory Coast,0.006058811999999999,2003,no_crisis
770,2003-06-01,Ivory Coast,0.006504125,2003,no_crisis
771,2003-07-01,Ivory Coast,0.012655868999999998,2003,no_crisis
772,2003-08-01,Ivory Coast,0.006633310999999999,2003,no_crisis
773,2003-09-01,Ivory Coast,0.015571143,2003,no_crisis
774,2003-10-01,Ivory Coast,0.014403488999999998,2003,no_crisis
775,2003-11-01,Ivory Coast,0.012390248000000001,2003,no_crisis
776,2003-12-01,Ivory Coast,0.013474799999999999,2003,no_crisis
777,2003-01-01,Kenya,0.004473557,2003,no_crisis
778,2003-02-01,Kenya,0.001580038,2003,no_crisis
779,2003-03-01,Kenya,0.0017069379999999999,2003,no_crisis
780,2003-04-01,Kenya,0.0018151979999999999,2003,no_crisis
781,2003-05-01,Kenya,0.004836191,2003,no_crisis
782,2003-06-01,Kenya,0.004939797,2003,no_crisis
783,2003-09-01,Kenya,0.0037664870000000002,2003,no_crisis
784,2003-10-01,Kenya,0.00425509,2003,no_crisis
785,2003-07-01,Kenya,0.001214234,2003,no_crisis
786,2003-08-01,Kenya,0.0013220520000000002,2003,no_crisis
787,2003-11-01,Kenya,0.001260408,2003,no_crisis
788,2003-12-01,Kenya,0.001240639,2003,no_crisis
789,2003-01-01,Nigeria,0.0055198,2003,no_crisis
790,2003-02-01,Nigeria,0.005307851,2003,no_crisis
791,2003-03-01,Nigeria,0.006135055,2003,no_crisis
792,2003-04-01,Nigeria,0.003904987,2003,no_crisis
793,2003-05-01,Nigeria,0.004009264,2003,no_crisis
794,2003-06-01,Nigeria,0.004018224,2003,no_crisis
795,2003-07-01,Nigeria,0.003723157,2003,no_crisis
796,2003-09-01,Nigeria,0.004568354,2003,no_crisis
797,2003-11-01,Nigeria,0.003723195,2003,no_crisis
798,2003-08-01,Nigeria,0.001260511,2003,no_crisis
799,2003-10-01,Nigeria,0.001208738,2003,no_crisis
800,2003-12-01,Nigeria,0.001144456,2003,no_crisis
801,2003-03-01,Angola,0.004147282,2003,no_crisis
802,2003-06-01,Angola,0.004566447,2003,no_crisis
803,2003-10-01,Angola,0.004025244,2003,no_crisis
804,2003-01-01,Angola,0.0010845339999999998,2003,no_crisis
805,2003-02-01,Angola,0.001184562,2003,no_crisis
806,2003-04-01,Angola,0.001340928,2003,no_crisis
807,2003-05-01,Angola,0.001281682,2003,no_crisis
808,2003-07-01,Angola,0.00126016,2003,no_crisis
809,2003-08-01,Angola,0.0013773589999999999,2003,no_crisis
810,2003-09-01,Angola,0.0012180910000000001,2003,no_crisis
811,2003-11-01,Angola,0.00129613,2003,no_crisis
812,2003-12-01,Angola,0.00123025,2003,no_crisis
813,2003-03-01,Egypt,0.002322126,2003,no_crisis
814,2003-05-01,Egypt,0.0032518140000000004,2003,no_crisis
815,2003-01-01,Egypt,0.000618914,2003,no_crisis
816,2003-02-01,Egypt,0.00062164,2003,no_crisis
817,2003-04-01,Egypt,0.001056932,2003,no_crisis
818,2003-06-01,Egypt,0.0007249139999999999,2003,no_crisis
819,2003-07-01,Egypt,0.000725174,2003,no_crisis
820,2003-08-01,Egypt,0.000725547,2003,no_crisis
821,2003-09-01,Egypt,0.000725901,2003,no_crisis
822,2003-10-01,Egypt,0.0007260289999999999,2003,no_crisis
823,2003-11-01,Egypt,0.0008270710000000001,2003,no_crisis
824,2003-12-01,Egypt,0.000728965,2003,no_crisis
825,2003-03-01,Zambia,0.0032805190000000004,2003,no_crisis
826,2003-07-01,Zambia,0.003359285,2003,no_crisis
827,2003-09-01,Zambia,0.003295316,2003,no_crisis
828,2003-01-01,Zambia,0.000861931,2003,no_crisis
829,2003-02-01,Zambia,0.000931246,2003,no_crisis
830,2003-04-01,Zambia,0.0010438510000000002,2003,no_crisis
831,2003-05-01,Zambia,0.0010072619999999999,2003,no_crisis
832,2003-06-01,Zambia,0.001041713,2003,no_crisis
833,2003-08-01,Zambia,0.001082694,2003,no_crisis
834,2003-10-01,Zambia,0.001073647,2003,no_crisis
835,2003-11-01,Zambia,0.001037447,2003,no_crisis
836,2003-12-01,Zambia,0.00099246,2003,no_crisis
837,2003-04-01,Algeria,0.005444366,2003,no_crisis
838,2003-05-01,Algeria,0.0017072279999999999,2003,no_crisis
839,2003-09-01,Algeria,0.004256384,2003,no_crisis
840,2003-10-01,Algeria,0.001665286,2003,no_crisis
841,2003-11-01,Algeria,0.005090927,2003,no_crisis
842,2003-12-01,Algeria,0.001774173,2003,no_crisis
843,2003-01-01,Algeria,0.001244597,2003,no_crisis
844,2003-02-01,Algeria,0.001248406,2003,no_crisis
845,2003-03-01,Algeria,0.001225755,2003,no_crisis
846,2003-06-01,Algeria,0.001431451,2003,no_crisis
847,2003-07-01,Algeria,0.0014269320000000001,2003,no_crisis
848,2003-08-01,Algeria,0.001422268,2003,no_crisis
849,2003-05-01,Tunisia,0.002491825,2003,no_crisis
850,2003-06-01,Tunisia,0.002320291,2003,no_crisis
851,2003-01-01,Tunisia,0.000532309,2003,no_crisis
852,2003-02-01,Tunisia,0.000533462,2003,no_crisis
853,2003-03-01,Tunisia,0.000551279,2003,no_crisis
854,2003-04-01,Tunisia,0.000742527,2003,no_crisis
855,2003-07-01,Tunisia,0.000578022,2003,no_crisis
856,2003-08-01,Tunisia,0.000575342,2003,no_crisis
857,2003-09-01,Tunisia,0.000577789,2003,no_crisis
858,2003-10-01,Tunisia,0.0005760769999999999,2003,no_crisis
859,2003-11-01,Tunisia,0.000586336,2003,no_crisis
860,2003-12-01,Tunisia,0.000573289,2003,no_crisis
861,2003-06-01,Mauritius,0.002375275,2003,no_crisis
862,2003-07-01,Mauritius,0.002778908,2003,no_crisis
863,2003-01-01,Mauritius,0.000478526,2003,no_crisis
864,2003-02-01,Mauritius,0.00051562,2003,no_crisis
865,2003-03-01,Mauritius,0.000536329,2003,no_crisis
866,2003-05-01,Mauritius,0.000565319,2003,no_crisis
867,2003-09-01,Mauritius,0.000554289,2003,no_crisis
868,2003-04-01,Mauritius,0.000595379,2003,no_crisis
869,2003-08-01,Mauritius,0.0006107430000000001,2003,no_crisis
870,2003-09-01,Mauritius,0.000576285,2003,no_crisis
871,2003-10-01,Mauritius,0.000666697,2003,no_crisis
872,2003-11-01,Mauritius,0.000648694,2003,no_crisis
873,2003-12-01,Mauritius,0.000627676,2003,no_crisis
874,2003-06-01,Zimbabwe,0.004269467,2003,crisis
875,2003-07-01,Zimbabwe,0.004097968,2003,crisis
876,2003-09-01,Zimbabwe,0.003556503,2003,crisis
877,2003-12-01,Zimbabwe,0.003599432,2003,crisis
878,2003-01-01,Zimbabwe,0.0009431519999999999,2003,crisis
879,2003-02-01,Zimbabwe,0.00103692,2003,crisis
880,2003-03-01,Zimbabwe,0.001096198,2003,crisis
881,2003-04-01,Zimbabwe,0.0011864010000000001,2003,crisis
882,2003-05-01,Zimbabwe,0.001144368,2003,crisis
883,2003-08-01,Zimbabwe,0.0012411219999999999,2003,crisis
884,2003-10-01,Zimbabwe,0.0012293360000000001,2003,crisis
885,2003-11-01,Zimbabwe,0.001184695,2003,crisis
886,2003-07-01,South Africa,0.003973917,2003,no_crisis
887,2003-09-01,South Africa,0.003991478,2003,no_crisis
888,2003-11-01,South Africa,0.004205002,2003,no_crisis
889,2003-01-01,South Africa,0.000959695,2003,no_crisis
890,2003-02-01,South Africa,0.001034869,2003,no_crisis
891,2003-03-01,South Africa,0.001066072,2003,no_crisis
892,2003-04-01,South Africa,0.00111338,2003,no_crisis
893,2003-05-01,South Africa,0.001101013,2003,no_crisis
894,2003-06-01,South Africa,0.0011069110000000001,2003,no_crisis
895,2003-08-01,South Africa,0.001193318,2003,no_crisis
896,2003-10-01,South Africa,0.001318966,2003,no_crisis
897,2003-12-01,South Africa,0.001315723,2003,no_crisis
898,2004-01-01,Ivory Coast,0.012933225,2004,no_crisis
899,2004-02-01,Ivory Coast,0.013704963,2004,no_crisis
900,2004-03-01,Ivory Coast,0.006231476999999999,2004,no_crisis
901,2004-04-01,Ivory Coast,0.012987982,2004,no_crisis
902,2004-05-01,Ivory Coast,0.011675066000000001,2004,no_crisis
903,2004-06-01,Ivory Coast,0.005429526,2004,no_crisis
904,2004-07-01,Ivory Coast,0.011985912,2004,no_crisis
905,2004-08-01,Ivory Coast,0.011039616,2004,no_crisis
906,2004-09-01,Ivory Coast,0.005288047,2004,no_crisis
907,2004-10-01,Ivory Coast,0.011106298999999998,2004,no_crisis
908,2004-11-01,Ivory Coast,0.0046745020000000005,2004,no_crisis
909,2004-12-01,Ivory Coast,0.004634395,2004,no_crisis
910,2004-01-01,South Africa,0.001568449,2004,no_crisis
911,2004-02-01,South Africa,0.001709013,2004,no_crisis
912,2004-03-01,South Africa,0.001985211,2004,no_crisis
913,2004-04-01,South Africa,0.005515164,2004,no_crisis
914,2004-05-01,South Africa,0.000659984,2004,no_crisis
915,2004-06-01,South Africa,0.0006968230000000001,2004,no_crisis
916,2004-07-01,South Africa,0.000747741,2004,no_crisis
