date,country,commodities,commodities_excl_energy,energy,minerals,forestry,agriculture,fish,age,male,militarycareer,tenure_months,government,anticipation,ref_ant,leg_ant,exec_ant,irreg_lead_ant,election_now,election_recent,leg_recent,exec_recent,lead_recent,ref_recent,direct_recent,indirect_recent,victory_recent,defeat_recent,change_recent,nochange_recent,delayed,lastelection,loss,irregular,prev_conflict,pt_suc,pt_attempt,precip,global_policy_uncertainty_current,couprisk,pctile_risk,relative_risk_classification
1/1/2009,Algeria,402.95,285.47,962.93,489.05,247.71,207.92,983.82,72,1,0,118,Military,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060442924,5.480638981,5.0689044,1,0,0,0.60332638,146.6435488,0.001809432,0.734422326,High
1/1/2009,Togo,402.95,285.47,962.93,489.05,247.71,207.92,983.82,43,1,0,45,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.828641415,5.283203602,5.225746632,0,0,0,0.326657623,146.6435488,0.001603976,0.709884107,High
1/1/2009,Congo-Brz,402.95,285.47,962.93,489.05,247.71,207.92,983.82,66,1,1,136,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.418840408,5.288267136,4.442651272,0,0,0,-0.354231834,146.6435488,0.001869934,0.740366936,High
2/1/2009,Sierra Leone,384.69,284.65,892.22,496.39,243.45,205.58,942.96,56,1,0,18,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890371799,2.890371799,4.406719208,0,0,0,0.34362033,149.7987523,0.00178513,0.731783688,High
2/1/2009,Niger,384.69,284.65,892.22,496.39,243.45,205.58,942.96,71,1,1,111,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.931825638,4.718498707,3.931825638,0,0,0,-0.175505534,149.7987523,0.001929949,0.745952189,High
2/1/2009,Congo-Brz,384.69,284.65,892.22,496.39,243.45,205.58,942.96,66,1,1,137,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43081665,5.29330492,4.454347134,0,0,0,0.100817882,149.7987523,0.00196965,0.749586761,High
2/1/2009,Burundi,384.69,284.65,892.22,496.39,243.45,205.58,942.96,45,1,0,43,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891820192,3.891820192,3.891820192,0,0,0,0.269913644,149.7987523,0.001993879,0.752050817,High
2/1/2009,Algeria,384.69,284.65,892.22,496.39,243.45,205.58,942.96,72,1,0,119,Military,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077537537,5.484797001,5.075173855,1,0,0,0.618520081,149.7987523,0.002000373,0.752759278,High
2/1/2009,Ivory Coast,384.69,284.65,892.22,496.39,243.45,205.58,942.96,64,1,0,101,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.615120411,4.615120411,4.615120411,0,0,0,0.195026234,149.7987523,0.00238619,0.780593216,High
2/1/2009,Chad,384.69,284.65,892.22,496.39,243.45,205.58,942.96,57,1,1,219,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.526360512,5.389071941,3.80666256,1,0,0,0.039400302,149.7987523,0.002536974,0.790172398,High
2/1/2009,Lesotho,384.69,284.65,892.22,496.39,243.45,205.58,942.96,64,1,0,130,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.218875885,4.867534637,5.257495403,0,0,0,0.197295964,149.7987523,0.002978306,0.815152109,High
2/1/2009,Gambia,384.69,284.65,892.22,496.39,243.45,205.58,942.96,44,1,1,176,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.401197433,5.017279625,5.010635376,0,0,0,0.290792614,149.7987523,0.003692226,0.848607302,High
2/1/2009,Kenya,384.69,284.65,892.22,496.39,243.45,205.58,942.96,78,1,0,75,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050251,2.708050251,3.68887949,0,0,0,-0.280514717,149.7987523,0.003700876,0.849043608,High
2/1/2009,Equatorial Guinea,384.69,284.65,892.22,496.39,243.45,205.58,942.96,67,1,1,355,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.317488194,6.186208725,5.765191078,0,0,0,-0.707333863,149.7987523,0.004240022,0.869752228,High
2/1/2009,South Africa,384.69,284.65,892.22,496.39,243.45,205.58,942.96,60,1,0,6,Parliamentary Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077537537,5.187386036,5.187386036,0,0,0,0.214180678,149.7987523,0.004361087,0.874228716,High
2/1/2009,Cen African Rep,384.69,284.65,892.22,496.39,243.45,205.58,942.96,63,1,1,72,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.828641415,3.931825638,3.828641415,0,0,0,-0.046855297,149.7987523,0.006800456,0.934999347,High
2/1/2009,Madagascar,384.69,284.65,892.22,496.39,243.45,205.58,942.96,60,1,0,80,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.135494232,4.465908051,3.135494232,0,0,0,-1.127866864,149.7987523,0.007386409,0.944065154,High
2/1/2009,Mauritania,384.69,284.65,892.22,496.39,243.45,205.58,942.96,53,1,1,7,Personal Dictatorship,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178053856,5.356586456,3.178053856,0,0,0,0.011146266,149.7987523,0.007698647,0.948069274,High
2/1/2009,Guinea,384.69,284.65,892.22,496.39,243.45,205.58,942.96,45,1,1,3,Military,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.143134594,4.477336884,4.477336884,0,0,0,0.443903238,149.7987523,0.010604243,0.976016164,High
2/1/2009,Guinea Bissau,384.69,284.65,892.22,496.39,243.45,205.58,942.96,70,1,0,41,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.784189701,3.784189701,3.784189701,0,0,0,0.295030951,149.7987523,0.01069144,0.976632178,High
2/1/2009,Liberia,384.69,284.65,892.22,496.39,243.45,205.58,942.96,71,0,0,38,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887949,3.637586117,3.68887949,0,0,0,0.25315392,149.7987523,0.001535459,0.700489759,High
2/1/2009,Angola,384.69,284.65,892.22,496.39,243.45,205.58,942.96,67,1,0,354,Dominant Party,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1.791759491,5.993961334,1.791759491,0,0,0,0.363184392,149.7987523,0.001541809,0.701403499,High
2/1/2009,Sudan,384.69,284.65,892.22,496.39,243.45,205.58,942.96,65,1,1,237,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.595119953,5.616771221,4.595119953,0,0,0,-0.627236068,149.7987523,0.001556823,0.703395307,High
2/1/2009,Togo,384.69,284.65,892.22,496.39,243.45,205.58,942.96,43,1,0,46,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.850147486,5.288267136,5.231108665,0,0,0,0.340814322,149.7987523,0.001632917,0.713385165,High
2/1/2009,Congo/Zaire,384.69,284.65,892.22,496.39,243.45,205.58,942.96,38,1,0,98,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367295742,6.373319626,3.367295742,0,0,0,0.172383711,149.7987523,0.001758227,0.728652239,High
3/1/2009,Botswana,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,56,1,1,13,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.988984108,6.238324642,6.238324642,0,0,0,0.395808965,131.1729371,0.002601891,0.794125199,High
3/1/2009,Ivory Coast,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,64,1,0,102,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62497282,4.62497282,4.62497282,0,0,0,0.291700453,131.1729371,0.002625787,0.795572877,High
3/1/2009,Cape Verde,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,49,1,0,98,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.663561583,4.595119953,5.389071941,0,0,0,-0.049528211,131.1729371,0.002849451,0.808006227,High
3/1/2009,Tunisia,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,73,1,1,257,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.988984108,6.456769466,4.418840408,0,0,0,0.169968933,131.1729371,0.001712459,0.723344207,High
3/1/2009,Togo,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,43,1,0,47,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871201038,5.29330492,5.236442089,0,0,0,0.293631881,131.1729371,0.001751557,0.727913022,High
3/1/2009,Madagascar,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,60,1,0,81,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178053856,4.477336884,3.178053856,0,1,1,-1.004995823,131.1729371,0.001895719,0.742831051,High
3/1/2009,Burundi,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,45,1,0,44,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.912023067,3.912023067,3.912023067,0,0,0,-0.09122695,131.1729371,0.002233391,0.769925773,High
3/1/2009,Zimbabwe,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,85,1,0,349,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585125,4.700480461,4.700480461,0,0,0,0.011550949,131.1729371,0.002356074,0.778355002,High
3/1/2009,Mauritius,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,62,1,0,45,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666256,4.634728909,6.202535629,0,0,0,-0.6104424,131.1729371,0.002591045,0.79342705,High
3/1/2009,Ethiopia,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,54,1,0,215,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.850147486,5.370637894,3.850147486,2,0,0,-0.095441669,131.1729371,0.004769164,0.887719572,High
3/1/2009,Gambia,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,44,1,1,177,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.433987141,5.023880482,5.017279625,0,0,0,0.290243626,131.1729371,0.004800667,0.888787389,High
3/1/2009,Uganda,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,65,1,0,279,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.637586117,3.80666256,3.80666256,0,0,0,-0.237696916,131.1729371,0.004884109,0.891415715,High
3/1/2009,Rwanda,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,52,1,1,177,Party-Military,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219507694,6.347389221,4.262680054,1,0,0,-0.1592381,131.1729371,0.004934623,0.893068731,High
3/1/2009,Burkina Faso,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,58,1,1,258,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572025,5.552959442,5.337538242,0,0,0,0.186241478,131.1729371,0.004944855,0.893397272,High
3/1/2009,Kenya,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,78,1,0,76,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258873,2.77258873,3.713572025,0,0,0,-0.461360335,131.1729371,0.004960421,0.8938182,High
3/1/2009,Malawi,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,75,1,0,59,Presidential Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077537537,5.187386036,5.187386036,0,0,0,0.016217723,131.1729371,0.005016683,0.895563602,High
3/1/2009,Sudan,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,65,1,1,238,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60517025,5.620400906,4.60517025,0,0,0,-0.62123996,131.1729371,0.005117609,0.898592412,High
3/1/2009,Equatorial Guinea,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,67,1,1,356,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.330733299,6.188263893,5.768321037,0,0,0,-0.628695726,131.1729371,0.005145377,0.899403512,High
3/1/2009,Benin,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,58,1,0,36,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917807,3.610917807,5.379897118,0,0,0,0.189325795,131.1729371,0.005181111,0.900368571,High
3/1/2009,Sierra Leone,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,56,1,0,19,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944438934,2.944438934,4.418840408,0,0,0,0.347444683,131.1729371,0.005654336,0.912042201,High
3/1/2009,Mali,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,61,1,1,82,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178053856,4.418840408,5.318120003,1,0,0,0.256219208,131.1729371,0.005743931,0.914229095,High
3/1/2009,Liberia,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,71,0,0,39,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572025,3.663561583,3.713572025,0,0,0,0.304557174,131.1729371,0.005782025,0.915163398,High
3/1/2009,Comoros,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,51,1,0,35,Presidential Democracy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555348158,3.555348158,4.43081665,0,0,0,-0.215889007,131.1729371,0.005833695,0.916241467,High
3/1/2009,South Africa,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,60,1,0,7,Parliamentary Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.094344616,5.192956924,5.192956924,0,0,0,-0.017454809,131.1729371,0.00590413,0.917545378,High
3/1/2009,Angola,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,67,1,0,355,Dominant Party,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1.945910096,5.996451855,1.945910096,0,0,0,0.342757463,131.1729371,0.005934384,0.918212712,High
3/1/2009,Algeria,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,72,1,0,120,Military,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.094344616,5.488937855,5.081404209,1,0,0,0.846372902,131.1729371,0.005986236,0.919424236,High
3/1/2009,Nigeria,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,58,1,0,23,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178053856,4.804020882,4.804020882,0,0,0,-0.10722319,131.1729371,0.006029846,0.920307219,High
3/1/2009,Congo/Zaire,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,38,1,0,99,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.401197433,6.375024796,3.401197433,0,0,0,0.09420722,131.1729371,0.006439453,0.928664565,High
3/1/2009,Ghana,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,65,1,0,3,Presidential Democracy,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1.386294365,1.386294365,5.283203602,0,0,0,0.303926349,131.1729371,0.006572487,0.93106705,High
3/1/2009,Congo-Brz,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,66,1,1,138,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.442651272,5.298317432,4.465908051,0,0,0,-0.037327994,131.1729371,0.006709391,0.93344903,High
3/1/2009,Niger,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,71,1,1,112,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951243639,4.727387905,3.951243639,0,0,0,-0.173885673,131.1729371,0.006746492,0.93409586,High
3/1/2009,Chad,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,57,1,1,220,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555348158,5.393627644,3.828641415,1,0,0,0.03951247,131.1729371,0.007091036,0.939794064,High
3/1/2009,Madagascar,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,35,1,0,1,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178053856,4.477336884,3.178053856,0,0,0,-1.004995823,131.1729371,0.007233564,0.941796124,High
3/1/2009,Mauritania,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,53,1,1,8,Personal Dictatorship,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.218875885,5.361292362,3.218875885,0,0,0,0.152131528,131.1729371,0.008711358,0.959927738,High
3/1/2009,Guinea Bissau,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,70,1,0,42,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666256,3.80666256,3.80666256,0,0,0,0.293861479,131.1729371,0.011292557,0.980564475,High
3/1/2009,Guinea,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,45,1,1,4,Military,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.158883095,4.488636494,4.488636494,0,0,0,0.447122693,131.1729371,0.011692628,0.98286432,High
3/1/2009,Guinea Bissau,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,53,1,0,1,Provisional - Civilian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666256,3.80666256,3.80666256,0,0,0,0.293861479,131.1729371,0.014014276,0.99470222,High
3/1/2009,Tanzania,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,59,1,1,40,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887949,6.291569233,6.322565079,0,0,0,-0.366691589,131.1729371,0.003006962,0.816681921,High
3/1/2009,Lesotho,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,64,1,0,131,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258096457,4.875197411,5.262690067,0,0,0,-0.270832211,131.1729371,0.003509129,0.840491176,High
3/1/2009,Zambia,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,72,1,0,10,Dominant Party,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.791759491,5.34710741,6.182085037,0,0,0,0.26271835,131.1729371,0.003752453,0.851086795,High
3/1/2009,Cen African Rep,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,63,1,1,73,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.850147486,3.951243639,3.850147486,0,0,0,-0.16120556,131.1729371,0.002918721,0.812082231,High
3/1/2009,Gabon,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,74,1,0,497,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572025,6.371611595,6.0730443,0,0,0,-0.418284088,131.1729371,0.004022983,0.861631036,High
3/1/2009,Cameroon,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,76,1,0,317,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.988984108,5.730099678,5.713732719,0,0,0,-0.32864064,131.1729371,0.004126968,0.865614653,High
3/1/2009,Senegal,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,83,1,0,108,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258096457,4.691348076,6.298949242,0,0,0,0.082446873,131.1729371,0.004375586,0.874762595,High
3/1/2009,Mozambique,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,66,1,0,50,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951243639,6.008813381,5.159055233,0,0,0,-0.323978603,131.1729371,0.003788723,0.852544665,High
3/1/2009,Sao Tome and Principe,413.42,286.22,1003.18,512.72,235.03,205.43,968.73,67,1,0,69,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.496507645,5.379897118,5.379897118,0,0,0,-0.021166801,131.1729371,0.004580365,0.881774962,High
4/1/2009,Algeria,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,72,1,0,121,Military,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.493061543,5.087596416,1,0,0,0.964783251,103.1878593,0.006848424,0.935902834,High
4/1/2009,Ivory Coast,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,64,1,0,103,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634728909,4.634728909,4.634728909,0,0,0,0.412861049,103.1878593,0.007483297,0.945461452,High
4/1/2009,Cen African Rep,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,63,1,1,74,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871201038,3.970291853,3.871201038,0,0,0,-0.038555268,103.1878593,0.007904092,0.950738728,High
4/1/2009,Comoros,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,51,1,0,36,Presidential Democracy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.583518982,3.583518982,4.442651272,0,0,0,-0.075094298,103.1878593,0.001633096,0.713426232,High
4/1/2009,Sudan,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,65,1,1,239,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.615120411,5.624017715,4.615120411,0,0,0,-0.642182946,103.1878593,0.001823881,0.736116409,High
4/1/2009,Liberia,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,71,0,0,40,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.737669706,3.68887949,3.737669706,0,0,0,0.379213333,103.1878593,0.00184505,0.73790288,High
4/1/2009,Niger,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,71,1,1,113,Presidential Democracy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.970291853,4.736198425,3.970291853,0,0,0,-0.180159673,103.1878593,0.002094872,0.760336339,High
4/1/2009,Zimbabwe,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,85,1,0,350,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.397895336,4.709530354,4.709530354,0,0,0,0.09748657,103.1878593,0.002222234,0.769135177,High
4/1/2009,Burundi,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,45,1,0,45,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.931825638,3.931825638,3.931825638,0,0,0,0.171396583,103.1878593,0.002301091,0.774617791,High
4/1/2009,Congo-Brz,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,66,1,1,139,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.454347134,5.303304672,4.477336884,0,0,0,-0.078884378,103.1878593,0.002510902,0.788683653,High
4/1/2009,Tanzania,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,59,1,1,41,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572025,6.293419361,6.32435894,0,0,0,-0.353602022,103.1878593,0.002779048,0.80423826,High
4/1/2009,Zambia,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,72,1,0,11,Dominant Party,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.945910096,5.351858139,6.184148788,0,0,0,0.297538966,103.1878593,0.002883298,0.809977531,High
4/1/2009,Chad,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,57,1,1,221,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.583518982,5.398162365,3.850147486,1,0,0,0.048605606,103.1878593,0.002950855,0.813683927,High
4/1/2009,Ethiopia,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,54,1,0,216,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871201038,5.375278473,3.871201038,2,0,0,-0.156370252,103.1878593,0.00346875,0.838540435,High
4/1/2009,Malawi,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,75,1,0,60,Presidential Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.094344616,5.192956924,5.192956924,0,0,0,0.148820788,103.1878593,0.003588001,0.844012797,High
4/1/2009,Sao Tome and Principe,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,67,1,0,70,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.526360512,5.384495258,5.384495258,0,0,0,-0.056558177,103.1878593,0.003954023,0.859084785,High
4/1/2009,Lesotho,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,64,1,0,132,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.295836926,4.88280201,5.267858028,0,0,0,-0.468335479,103.1878593,0.004100596,0.864628971,High
4/1/2009,Burkina Faso,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,58,1,1,259,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.737669706,5.556828022,5.34233427,0,0,0,0.206660643,103.1878593,0.004175655,0.867431879,High
4/1/2009,Mali,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,61,1,1,83,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.218875885,4.43081665,5.323009968,1,0,0,0.258791715,103.1878593,0.004398003,0.875666082,High
4/1/2009,Gabon,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,74,1,0,498,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.737669706,6.373320103,6.075345993,0,0,0,-0.478587985,103.1878593,0.004435121,0.876877606,High
4/1/2009,Angola,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,67,1,0,356,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441547,5.998936653,2.079441547,0,0,0,0.357734978,103.1878593,0.004834955,0.890111804,High
4/1/2009,Ghana,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,65,1,0,4,Presidential Democracy,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1.609437943,1.609437943,5.288267136,0,0,0,0.657570839,103.1878593,0.004858967,0.890666246,High
4/1/2009,South Africa,416.25,292.15,1000.45,526.49,236.82,211.39,889.01,60,1,0,8,Parliamentary Democracy,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.198496819,5.198496819,0,0,0,-0.030718485,103.1878593,0.004963946,0.893900335,High
